ajoneuvoluokka;ensirekisterointipvm;ajoneuvoryhma;ajoneuvonkaytto;variantti;versio;kayttoonottopvm;vari;ovienLukumaara;korityyppi;ohjaamotyyppi;istumapaikkojenLkm;omamassa;teknSuurSallKokmassa;tieliikSuurSallKokmassa;ajonKokPituus;ajonLeveys;ajonKorkeus;kayttovoima;iskutilavuus;suurinNettoteho;sylintereidenLkm;ahdin;sahkohybridi;merkkiSelvakielinen;mallimerkinta;vaihteisto;vaihteidenLkm;kaupallinenNimi;voimanvalJaTehostamistapa;tyyppihyvaksyntanro;yksittaisKayttovoima;kunta;Co2;matkamittarilukema;alue;valmistenumero2;jarnro
M1;2015-11-25;;01;ABCHYBX01;NFM5FM5CF008N617;20151125;6;4;AB;;5;1055;1510;;4108;1732;1482;01;999;55;3;false;false;Skoda;FABIA Viistoperä (AB) 4ov 999cm3;1;5;FABIA;05;e11*01/116*0291*47;01;529;108;;211;TMBEB6NJ3G;4718776
M1G;2015-12-11;;01;LFA4;LFA48C??;20151211;0;5;AF;;7;2171;2750;;4950;1958;1766;02;1969;165;4;true;false;Volvo;XC90 Monikäyttöajoneuvo (AF) 5ov 1969cm3 A;2;8;XC90;05;e4*2007/46*0929*02;02;562;149;;353;YV1LFA48CG;4720007
M1;2015-12-17;;01;ACDFCAX11;NAD6AD6D9003ST627;20151217;0;4;AC;;5;1635;2275;;4959;1864;1497;02;1968;140;4;true;false;Skoda;SUPERB Farmari (AC) 4ov 1968cm3 A;2;6;SUPERB;05;e11*01/116*0326*36;02;091;135;;005;TMBLJ9NP2G;4721227
M1;2016-02-11;;01;GA211;ACBBA5C5CAAC;20160211;8;4;AC;;5;1388;1870;;4295;1810;1635;01;1590;86;4;false;false;Mitsubishi;Mitsubishi ASX Farmari (AC) 4ov 1590cm3;1;5;Mitsubishi ASX;05;e1*2007/46*0368*11;01;167;132;;803;JMBXNGA1WF;4722615
M1;2016-07-13;;01;RFEHH2;RFEHH2A3AABA005000;20160713;1;4;AC;;5;1482;1943;;4449;1836;1604;02;1461;81;4;true;false;Renault;KADJAR Farmari (AC) 4ov 1461cm3 A;2;6;KADJAR;05;e2*2007/46*0475*02;02;091;99;;009;VF1RFE0095;4724090
M1;2015-12-01;;01;B5P21;M51AZ1;20151201;6;5;AB;;5;1144;1580;;4035;1734;1474;01;1248;61.8;4;false;false;Hyundai;i20 Viistoperä (AB) 5ov 1248cm3;1;5;i20;05;e11*2007/46*1600*02;01;091;109;;005;NLHB251BAG;4725322
M1;2015-12-21;;01;5E71;6A150000;20151221;0;4;AA;;5;1805;2330;;4907;1860;1464;02;1995;140;4;true;false;BMW;520d xDrive Sedan (AA) 4ov 1995cm3 A;2;8;520d xDrive;05;e1*2007/46*0363*14;02;698;119;;969;WBA5E7107G;4726715
M1;2015-12-22;;01;BW81;BW81C6??;20151222;8;4;AC;;5;1880;2390;;4814;1876;1547;02;2400;133;5;true;false;Volvo;V70 Farmari (AC) 4ov 2400cm3 A;2;6;V70;05;e9*01/116*0065*28;02;049;156;;027;YV1BW81C6G;4728048
M1;2016-03-15;;01;SFJC1D;5DHABL;20160315;8;4;AB;;5;1130;1555;;4096;1722;1495;01;998;74;3;true;false;Ford;Fiesta Viistoperä (AB) 4ov 998cm3;1;5;Fiesta;05;e9*01/116*0069*21;01;286;99;;468;WF0DXXGAKD;4729486
M1;2016-01-22;;01;M1DD16;5CGAMC;20160122;8;4;AC;;5;1316;1900;;4689;1823;1510;01;999;92;3;true;false;Ford;Focus Farmari (AC) 4ov 999cm3;1;6;Focus;05;e13*2007/46*1138*16;01;536;110;;371;WF06XXGCC6;4730879
M1;2016-05-03;;01;D;D03;20160503;9;4;AF;;5;1418;1860;;4380;1806;1590;01;1197;85;4;true;false;Nissan;Nissan Qashqai Monikäyttöajoneuvo (AF) 4ov 1197cm3;1;6;Nissan Qashqai;05;e11*2007/46*0963*06;01;704;129;;212;SJNFEAJ11U;4732173
M1;2016-01-13;;01;FCJXAX0V;FD6SFD6D90137MMMLM572;20160113;8;5;AC;;5;1466;2000;;4648;1816;1451;01;1984;206;4;true;false;Seat;LEON ST Farmari (AC) 5ov 1984cm3 A;2;6;LEON ST;05;e9*2007/46*0094*18;01;092;154;;015;VSSZZZ5FZG;4733460
M1;2016-01-21;;01;CA0DBAB12;BK1E4KHGK5;20160121;Y;5;AB;;5;1278;1815;;4370;1809;1485;01;1399;110;4;true;false;Opel;ASTRA+ Viistoperä (AB) 5ov 1399cm3;1;6;ASTRA+;05;e4*2007/46*0996*01;01;543;117;;052;W0LBE6EC7G;4734956
M1;2016-03-18;;01;SJ5;530;20160318;8;4;AC;;5;1577;2015;;4595;1795;1735;01;1995;110;4;false;false;Subaru;FORESTER Farmari (AC) 4ov 1995cm3;3;;FORESTER;05;e13*2007/46*1305*05;01;091;150;;003;JF1SJ5LC5F;4736434
M1;2016-06-13;;01;234HQ2;OZABA502;20160613;0;4;AA;;5;1430;1920;;4691;1777;1453;01;1595;115;4;true;false;Mercedes-Benz;CLA 200 Sedan (AA) 4ov 1595cm3 A;2;7;CLA 200;05;e1*01/116*0470*15;01;186;122;;;WDD1173431;4737802
M1;2016-01-12;;01;ACCJSAX01;NFD7FD7CW005ST617;20160112;8;4;AC;;5;1505;2070;;4959;1864;1496;01;1798;132;4;true;false;Skoda;SUPERB Farmari (AC) 4ov 1798cm3 A;2;7;SUPERB;05;e11*01/116*0326*36;01;091;130;;007;TMBJL7NP8G;4739233
M1;2016-06-17;;01;NRE185(W);NRE185L-DWFNZW(2V);20160617;0;4;AC;;5;1280;1850;;4595;1760;1485;01;1197;85;4;true;false;Toyota;TOYOTA AURIS Farmari (AC) 4ov 1197cm3;1;6;TOYOTA AURIS;05;e11*01/116*0305*19;01;837;112;;335;SB1ZA3JE40;4740532
M1;2016-02-12;;01;L2DEUAF1;FM6DJ002P8W02S57MMEM1;20160212;9;4;AA;;5;1505;2030;;4850;1842;1429;02;1968;110;4;true;false;Audi;A4 Limousine Sedan (AA) 4ov 1968cm3;1;6;A4 Limousine;05;e1*01/116*0430*38;02;091;99;;000;WAUZZZF4XG;4742128
M1;2016-02-12;;01;ACCRMBX0;NFD6FD6D9002STVLN657;20160212;6;4;AC;;5;1374;1944;;4781;1814;1495;02;1968;110;4;true;false;Skoda;OCTAVIA Farmari (AC) 4ov 1968cm3 A;2;6;OCTAVIA;05;e11*2007/46*0243*16;02;091;115;;003;TMBJJ7NE2G;4743771
M1;2016-02-12;;01;AVC10(C);AVC10L-RCXLHW(3A);20160212;2;2;AD;;4;1800;2170;;4695;1840;1395;01;2494;133;4;false;true;Lexus;LEXUS RC300H Coupé (AD) 2ov 2494cm3;3;;LEXUS RC300H;17;e11*2007/46*2883*00;01;049;116;;026;JTHHH5BC40;4745107
M1;2016-01-25;;01;BW02;BW02E0??;20081215;6;4;AC;;5;1674;2280;2280;4823;1890;1547;01;2521;147;5;true;false;Volvo;V70 Farmari (AC) 4ov 2521cm3 A;2;6;V70;05;e9*01/116*0065*04;01;684;243;150377;261;YV1BW02E09;4746557
M1;2016-02-05;;01;ACCZDAX0;NFD7FD7CW002STVLN657;20160205;2;4;AC;;5;1292;1862;;4781;1814;1495;01;1395;110;4;true;false;Skoda;OCTAVIA Farmari (AC) 4ov 1395cm3 A;2;7;OCTAVIA;05;e11*2007/46*0243*16;01;049;114;;027;TMBJC7NE9G;4747945
M1;2016-02-24;;01;F5P31;M64ZZ1;20160224;1;5;AF;;5;1556;1895;;4480;1855;1655;01;1591;97;4;false;false;Kia;SPORTAGE Monikäyttöajoneuvo (AF) 5ov 1591cm3;1;6;SPORTAGE;05;e11*2007/46*3144*00;01;837;147;;339;U5YPH814AG;4749653
M1;2016-01-25;;01;T1WB1S;7CEAQG;20110926;1;4;AF;1;7;1703;2505;2505;4903;1884;1660;02;1560;85;4;true;false;Ford;S-MAX Monikäyttöajoneuvo (AF) 4ov 1560cm3;1;6;S-MAX;05;e13*01/116*0185*14;02;499;139;184243;656;WF0SXXGBWS;4751489
M1;2016-02-25;;01;B5P51;A41AZ1;20160225;9;5;AB;;5;1186;1620;;4035;1734;1474;01;1368;73.6;4;false;false;Hyundai;i20 Viistoperä (AB) 5ov 1368cm3 A;2;4;i20;05;e11*2007/46*1600*03;01;691;144;;859;NLHB351CBG;4752701
M1;2016-02-12;;01;5;2;20160212;2;4;AB;;5;1255;1680;;4370;1800;1465;01;1339;73;4;false;false;Honda;CIVIC 5DR Viistoperä (AB) 4ov 1339cm3;1;6;CIVIC 5DR;05;e11*01/116*0255*12;01;638;129;;061;SHHFK1740F;4754233
M1;2016-11-16;;01;FW7;62W0;20161116;8;4;AC;;5;1310;1760;;4275;1765;1535;01;1998;110;4;false;false;Mazda;Mazda CX-3 Farmari (AC) 4ov 1998cm3;1;6;Mazda CX-3;05;e1*2007/46*1335*04;01;543;150;;019;JMZDKFW762;4755716
M1;2016-03-03;;01;1R51;6A150000;20160303;9;4;AC;;5;1395;1885;;4329;1765;1421;01;1499;100;3;true;false;BMW;118i Farmari (AC) 4ov 1499cm3 A;2;8;118i;05;e1*2007/46*0283*14;01;049;112;;023;WBA1R5102G;4757354
M1;2016-05-25;;01;F5P81;M52DZ1;20160525;6;5;AF;;5;1168;1560;;4050;1720;1455;01;1248;61.8;4;false;false;Kia;RIO Monikäyttöajoneuvo (AF) 5ov 1248cm3;1;5;RIO;05;e11*2007/46*0195*12;01;285;109;;484;KNADN511AG;4758588
M1;2016-03-29;;01;F5P31;M64ZZ1;20160329;9;5;AF;;5;1519;1895;;4480;1855;1655;01;1591;97;4;false;false;Kia;SPORTAGE Monikäyttöajoneuvo (AF) 5ov 1591cm3;1;6;SPORTAGE;05;e11*2007/46*3144*00;01;111;147;;181;U5YPG814AG;4759992
M1;2016-03-04;;01;ZWE186(W);ZWE186L-DWXNBW(2V);20160304;8;4;AF;;5;1410;1815;;4595;1760;1485;01;1798;73;4;false;true;Toyota;TOYOTA AURIS Monikäyttöajoneuvo (AF) 4ov 1798cm3;3;;TOYOTA AURIS;17;e11*2007/46*0018*10;01;837;83;;331;SB1ZS3JE10;4761467
M1;2016-03-09;;01;T8CJ1KX;7GCAAARV;20160309;8;4;AC;;7;1760;2600;;4953;1916;1766;02;1997;132;4;true;false;Ford;Galaxy Farmari (AC) 4ov 1997cm3 A;2;6;Galaxy;05;e13*01/116*0185*25;02;285;139;;483;WF0KXXWPCK;4763093
M1;2016-02-15;;01;ACCJXAX1;AD6AD6D9016SH7MMVR265;20160215;0;5;AC;;5;1674;2250;;4887;1832;1516;01;1984;206;4;true;false;Volkswagen, VW;PASSAT Farmari (AC) 5ov 1984cm3 A;2;6;PASSAT;05;e1*01/116*0307*43;01;410;164;;413;WVWZZZ3CZG;4764550
M1;2016-02-19;;01;R704P1;CZAA0501;20160219;1;5;AC;;5;1845;2500;;4671;1898;1666;02;2143;150;4;true;false;Mercedes-Benz;GLC 250 d 4MATIC Farmari (AC) 5ov 2143cm3 A;2;9;GLC 250 d 4MATIC;05;e1*01/116*0480*18;02;853;129;;201;WDC2539091;4766080
M1;2016-05-18;;01;ABCJZC;FD7FD7CW003N2VR27MM61;20160412;9;5;AB;;5;1139;1620;;4074;1682;1476;01;1197;66;4;true;false;Volkswagen, VW;POLO Viistoperä (AB) 5ov 1197cm3 A;2;7;POLO;05;e1*01/116*0510*27;01;694;109;;111;WVWZZZ6RZG;4767458
M1;2016-03-10;;01;A;A02;20160310;2;4;AF;;5;1470;1910;;4380;1806;1590;02;1461;81;4;true;false;Nissan;Nissan Qashqai Monikäyttöajoneuvo (AF) 4ov 1461cm3;1;6;Nissan Qashqai;05;e11*2007/46*0963*06;02;091;99;;003;SJNFAAJ11U;4769055
M1;2016-03-24;;01;ABCJZCX01;NFM5FM52T106N617;20160324;8;4;AB;;5;1109;1564;;4108;1732;1482;01;1197;66;4;true;false;Skoda;FABIA Viistoperä (AB) 4ov 1197cm3;1;5;FABIA;05;e11*01/116*0291*47;01;049;107;;027;TMBEM6NJXG;4770540
M1;2016-03-11;;01;NSP13(MH);NSP130L-CHXNKW(1J);20160311;2;4;AF;;5;1125;1500;;3950;1695;1510;01;1329;73;4;false;false;Toyota;TOYOTA YARIS Monikäyttöajoneuvo (AF) 4ov 1329cm3;3;;TOYOTA YARIS;05;e11*2007/46*0152*08;01;905;114;;652;VNKKJ3D370;4772022
M1;2016-12-21;;01;HCZVFQ1;QD7B5027P4G07S57MMEM2;20160303;9;4;AC;;5;1965;2520;;5042;1898;1534;02;2967;140;6;true;false;Audi;A6 allroad quattro Farmari (AC) 4ov 2967cm3 A;2;7;A6 allroad quattro;05;e1*2007/46*0436*23;02;049;145;;027;WAUZZZ4G6G;4774051
M1;2016-03-31;;01;DZA8;DZA8CD??;20160331;8;4;AC;;5;1865;2505;;4644;1891;1713;02;1969;140;4;true;false;Volvo;XC60 Farmari (AC) 4ov 1969cm3 A;2;8;XC60;05;e9*01/116*0068*23;02;091;124;;008;YV1DZA8CDG;4775666
M1;2016-10-26;;01;CA0ABAB12;BK1E2EBSK5;20161026;6;5;AB;;5;1263;1790;;4370;1809;1485;01;999;77;3;true;false;Opel;ASTRA+ Viistoperä (AB) 5ov 999cm3 A;2;5;ASTRA+;05;e4*2007/46*0996*02;01;609;99;;295;W0LBE6EA2G;4777312
M1;2016-05-03;;01;N165F0;TBAAAA0;20020101;9;4;AA;1;5;1800;2330;2330;5150;1860;1470;01;3190;165;6;false;false;Mercedes-Benz;S 320 Sedan (AA) 4ov 3190cm3 A;2;;S 320;05;e1*97/27*0099*05;01;508;276;126160;357;WDB2201651;4778801
M1;2016-04-29;;01;ZRT271(W);ZRT271L-AWXEPW(3J);20160429;8;4;AF;;5;1490;2020;;4820;1810;1480;01;1798;108;4;false;false;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 1798cm3;3;;TOYOTA AVENSIS;05;e11*01/116*0331*08;01;091;142;;009;SB1EG76L10;4780233
M1;2016-03-18;;01;7RE2;7RE20A;20160318;8;4;AC;;5;1164;1629;;4267;1732;1475;01;898;66;3;true;false;Renault;CLIO Farmari (AC) 4ov 898cm3;1;5;CLIO;05;e2*01/116*0327*75;01;638;104;;062;VF17RE20A5;4782137
M1;2016-03-24;;01;ZRT271(W);ZRT271L-AWXEPW(3J);20160324;0;4;AF;;5;1490;2020;;4820;1810;1480;01;1798;108;4;false;false;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 1798cm3;3;;TOYOTA AVENSIS;05;e11*01/116*0331*08;01;837;142;;338;SB1EG76L20;4783459
M1;2016-05-13;;01;F5P81;M52DZ1;20160513;9;5;AF;;5;1168;1560;;4050;1720;1455;01;1248;61.8;4;false;false;Kia;RIO Monikäyttöajoneuvo (AF) 5ov 1248cm3;1;5;RIO;05;e11*2007/46*0195*12;01;091;109;;004;KNADN511AG;4785050
M1;2016-04-13;;02;5L51;6A150000;20160413;9;4;AC;;5;1915;2480;;4907;1860;1462;02;1995;140;4;true;false;BMW;520d xDrive Farmari (AC) 4ov 1995cm3 A;2;8;520d xDrive;05;e1*2007/46*0455*11;02;050;127;67501;275;WBA5L5107G;4786710
M1;2016-04-19;;01;F5P31;M64ZZ1;20160419;2;5;AF;;5;1497;1895;;4475;1850;1650;01;1591;97;4;false;false;Hyundai;TUCSON Monikäyttöajoneuvo (AF) 5ov 1591cm3;1;6;TUCSON;05;e11*2007/46*2724*03;01;075;147;;494;TMAJ2811AH;4788139
M1;2016-05-13;;01;JTJB1C;5FDFBX;20160513;9;2;AB;;5;1163;1575;;4096;1709;1495;01;1596;134;4;true;false;Ford;Fiesta Viistoperä (AB) 2ov 1596cm3;1;6;Fiesta;05;e9*01/116*0069*21;01;091;138;;002;WF0CXXGAKC;4789727
M1;2016-04-11;;02;BW79;BW79C0??;20160411;9;4;AC;;5;1811;2290;;4814;1876;1547;02;1969;110;4;true;false;Volvo;V70 Farmari (AC) 4ov 1969cm3 A;2;6;V70;05;e9*01/116*0065*28;02;092;118;100396;017;YV1BW79C0G;4791243
M1;2016-07-08;;01;ZWE186(W);ZWE186L-DWXGBW(1V);20160708;9;4;AF;;5;1410;1865;;4595;1760;1485;01;1798;73;4;false;true;Toyota;TOYOTA AURIS Monikäyttöajoneuvo (AF) 4ov 1798cm3;3;;TOYOTA AURIS;17;e11*2007/46*0018*10;01;092;92;;016;SB1ZS3JE50;4792976
M1;2016-05-16;;04;FW74;FW7481??;20160516;8;4;AC;;5;1679;2170;;4635;1865;1479;02;1969;88;4;true;false;Volvo;V60 Farmari (AC) 4ov 1969cm3;1;6;V60;05;e9*2007/46*0023*23;02;092;98;;016;YV1FW7481G;4794631
M1;2016-08-10;;01;C;C02;20160810;8;4;AF;;5;1624;2030;;4380;1806;1630;02;1598;96;4;true;false;Nissan;Nissan Qashqai Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;Nissan Qashqai;05;e11*2007/46*0963*07;02;729;129;;432;SJNFDNJ11U;4796385
M1;2016-07-11;;01;DA0FAAB12;BK2H1JAMK5;20160711;8;5;AC;;5;1393;1960;;4702;1809;1510;01;1598;147;4;true;false;Opel;ASTRA SPORTS TOURER+ Farmari (AC) 5ov 1598cm3;1;6;ASTRA SPORTS TOURER+;05;e4*2007/46*0996*02;01;611;142;;071;W0LBE8EH5G;4797967
M1;2016-06-09;;02;ACCRLBX01;NFD6FD6D9002S1617;20160609;8;4;AC;;5;1520;2109;;4959;1864;1511;02;1968;110;4;true;false;Skoda;SUPERB Farmari (AC) 4ov 1968cm3 A;2;6;SUPERB;05;e11*01/116*0326*38;02;091;121;41799;007;TMBJH7NPXG;4799387
M1G;2016-08-31;;01;DZ97;DZ97C6??;20160831;9;4;AC;;5;1798;2505;;4644;1891;1713;02;2400;162;5;true;false;Volvo;XC60 Farmari (AC) 4ov 2400cm3 A;2;6;XC60;05;e9*01/116*0068*23;02;049;149;;023;YV1DZ97C6G;4801292
M1;2016-05-03;;01;ZRT270(W);ZRT270L-AWFNPW(1J);20160503;8;4;AF;;5;1460;1970;;4820;1810;1480;01;1598;97;4;false;false;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;TOYOTA AVENSIS;05;e11*01/116*0331*08;01;091;143;;006;SB1EE76L50;4803383
M1;2016-05-04;;01;E21S;AT2;20160504;9;5;AB;;5;1260;1730;;4305;1790;1610;01;1586;88;4;false;false;Suzuki;VITARA Viistoperä (AB) 5ov 1586cm3 A;2;6;VITARA;05;e4*2007/46*0928*02;01;710;131;;105;TSMLYE21S0;4805073
M1;2016-05-27;;04;ABCJZC;NFD7FD7CW003STN761SK;20160527;9;4;AB;;5;1194;1654;;4427;1706;1471;01;1197;66;4;true;false;Skoda;RAPID Viistoperä (AB) 4ov 1197cm3 A;2;7;RAPID;05;e11*2007/46*0250*13;01;092;109;;015;TMBEA6NH0G;4806884
M1;2016-06-06;;01;M1DD15;5CGALC;20160606;2;4;AB;;5;1280;1900;;4490;1823;1485;01;999;92;3;true;false;Ford;Focus Viistoperä (AB) 4ov 999cm3;1;6;Focus;05;e13*2007/46*1138*19;01;061;108;;301;WF05XXGCC5;4808617
M1;2016-06-13;;01;ACDHBF1;FAVW0020R8K607MGEM0;20100104;8;5;AC;;5;1585;2080;2080;4851;1826;1446;01;1798;118;4;true;false;Audi;A4 Farmari (AC) 5ov 1798cm3;3;;A4;05;e1*01/116*0430*13;01;091;174;153473;;WAUZZZ8KXA;4810381
M1;2016-05-19;;01;R;HNYW-R1K000;20160519;8;4;AF;;5;1275;1855;;4585;1804;1470;01;1199;96;3;true;false;Peugeot;308 Monikäyttöajoneuvo (AF) 4ov 1199cm3 A;2;6;308;05;e2*2007/46*0405*12;01;543;106;;018;VF3LRHNYWG;4812328
M1;2016-05-03;;01;5RSN;5RSN0A;20160503;9;4;AB;;5;1052;1566;;4063;1732;1448;01;1149;54;4;false;false;Renault;CLIO Viistoperä (AB) 4ov 1149cm3;1;5;CLIO;05;e2*01/116*0327*75;01;858;127;;043;VF15RSN0A5;4813739
M1;2016-08-11;;01;U042K0;TLAAA501;20050714;8;4;AA;;5;1605;2105;2105;4818;1822;1420;01;1796;120;4;true;false;Mercedes-Benz;E 200 KOMPRESSOR Sedan (AA) 4ov 1796cm3 A;2;;E 200 KOMPRESSOR;17;e1*2001/116*0183*12;01;430;207;189810;322;WDB2110421;4815748
M1;2016-08-29;;01;FW45;FW45C1??;20120223;2;4;AC;;5;1532;2100;2100;4628;1865;1479;01;1596;110;4;true;false;Volvo;V60 Farmari (AC) 4ov 1596cm3;1;6;V60;05;e9*2007/46*0023*07;01;837;139;92803;335;YV1FW45C1C;4817450
M1;2016-06-08;;01;NSP13(MH);NSP130L-CHFNKW(1J);20160608;2;4;AF;;5;1115;1490;;3950;1695;1510;01;1329;73;4;false;false;Toyota;TOYOTA YARIS Monikäyttöajoneuvo (AF) 4ov 1329cm3;1;6;TOYOTA YARIS;05;e11*2007/46*0152*08;01;091;114;;008;VNKKJ3D3X0;4819327
M1;2016-05-30;;01;NSP13(MH);NSP130L-CHXNKW(1J);20160530;9;4;AF;;5;1125;1500;;3950;1695;1510;01;1329;73;4;false;false;Toyota;TOYOTA YARIS Monikäyttöajoneuvo (AF) 4ov 1329cm3;3;;TOYOTA YARIS;05;e11*2007/46*0152*08;01;049;114;;022;VNKKJ3D350;4821427
M1;2016-09-15;;01;5E71;6A150000;20160915;1;4;AA;;5;1805;2330;;4907;1860;1464;02;1995;140;4;true;false;BMW;520d xDrive Sedan (AA) 4ov 1995cm3 A;2;8;520d xDrive;05;e1*2007/46*0363*14;02;853;119;;206;WBA5E7104G;4823378
M1G;2016-09-20;;01;LF68;LF68BC??;20160617;0;5;AF;;7;2029;2750;;4950;1958;1766;02;1969;173;4;true;false;Volvo;XC90 Monikäyttöajoneuvo (AF) 5ov 1969cm3 A;2;8;XC90;05;e4*2007/46*0929*04;02;743;149;;601;YV1LF68BCH;4825183
M1;2016-06-06;;01;D;D05;20160606;7;4;AF;;5;1471;1880;;4380;1806;1624;01;1197;85;4;true;false;Nissan;Nissan Qashqai Monikäyttöajoneuvo (AF) 4ov 1197cm3;3;;Nissan Qashqai;05;e11*2007/46*0963*07;01;398;129;;151;SJNFEAJ11U;4827157
M1;2016-06-29;;02;U0BFP0;CZAZ0501;20160629;0;4;AA;;5;1800;2440;;4945;1852;1495;02;2987;190;6;true;false;Mercedes-Benz;E 350 d Sedan (AA) 4ov 2987cm3 A;2;9;E 350 d;05;e1*01/116*0501*26;02;286;136;71160;456;WDD2130331;4829217
M1;2016-06-30;;01;5RE2;5RE20A;20160630;2;4;AB;;5;1092;1600;;4063;1732;1448;01;898;66;3;true;false;Renault;CLIO Viistoperä (AB) 4ov 898cm3;1;5;CLIO;05;e2*01/116*0327*76;01;577;104;;215;VF15RE20A5;4831039
M1;2016-06-21;;01;AACUNAX0;RFM6FM6FB001V2MLN647;20160621;6;4;AA;;5;1445;1912;;4788;1814;1469;02;1968;135;4;true;false;Skoda;OCTAVIA Sedan (AA) 4ov 1968cm3;1;6;OCTAVIA;05;e11*2007/46*0243*16;02;020;115;;378;TMBAK7NE7G;4833073
M1;2016-06-10;;01;LCXXBF1;FD7AM014P8V117MMEM1;20160610;0;4;AA;;5;1365;1840;;4551;1796;1441;02;1598;81;4;true;false;Audi;A3 Limousine Sedan (AA) 4ov 1598cm3 A;2;7;A3 Limousine;05;e1*2007/46*0607*19;02;091;98;;005;WAUZZZ8V1G;4834952
M1;2016-06-17;;01;SACCYVBX0;FD7FD7CW001N7MMON1VL01VR2;20160617;8;5;AC;;5;1350;1870;;4434;1807;1613;01;1197;81;4;true;false;Volkswagen, VW;GOLF SPORTSVAN Farmari (AC) 5ov 1197cm3 A;2;7;GOLF SPORTSVAN;05;e1*2007/46*0627*17;01;505;116;;046;WVWZZZAUZG;4836849
M1;2016-07-15;;01;B5P71;M54AZ1;20160715;9;5;AB;;5;1190;1600;;4035;1734;1474;01;998;73.6;3;true;false;Hyundai;i20 Viistoperä (AB) 5ov 998cm3;1;5;i20;05;e11*2007/46*1600*04;01;743;99;;601;NLHB351AAG;4839009
M1;2016-10-14;;01;KOA73320V;3FKR7T39BE;20161014;5;6;AF;;9;2102;3200;;5461;1928;1953;02;2143;100;4;true;false;Mercedes-Benz;Vito Tourer Monikäyttöajoneuvo (AF) 6ov 2143cm3 A;2;7;Vito Tourer;05;e1*2007/46*0457*16;02;783;174;;278;WDF4477051;4840913
M1;2016-09-27;;01;SCCJZC;FM5NFM52T1067MM66;20160927;0;4;AF;;5;1089;1580;;4061;1693;1445;01;1197;66;4;true;false;Seat;IBIZA Monikäyttöajoneuvo (AF) 4ov 1197cm3;1;5;IBIZA;05;e9*01/116*0067*37;01;049;116;;022;VSSZZZ6JZH;4842886
M1;2016-06-03;;01;YVDA45;5RS6PF;20160603;8;4;AB;1;5;1560;2025;2025;4390;1823;1480;01;2261;257.4;4;true;false;FORD-CNG-TECHNIK;Focus RS Viistoperä (AB) 4ov 2261cm3;1;6;Focus RS;05;e13*2007/46*1616*01;01;755;175;12;025;WF05XXGCC5;4844576
M1;2016-08-05;;01;AVA44(N);AVA44L-ANXMBW(5R);20160805;0;4;AF;;5;1765;2270;;4605;1845;1705;01;2494;114;4;false;true;Toyota;TOYOTA RAV4 Monikäyttöajoneuvo (AF) 4ov 2494cm3;3;;TOYOTA RAV4;17;e6*2007/46*0166*01;01;232;118;;618;JTMRJREV90;4846436
M1;2016-07-11;;01;A2DETAQ1;QD7QD7CL002P8W10S57MMEM1K1;20160711;Y;4;AC;;5;1690;2220;;4850;1842;1457;02;1968;140;4;true;false;Audi;A4 Avant Farmari (AC) 4ov 1968cm3 A;2;7;A4 Avant;05;e1*01/116*0430*42;02;179;116;;406;WAUZZZF47H;4848182
M1;2016-07-12;;01;FS79;FS79C0??;20160712;2;4;AA;;5;1533;2110;;4635;1865;1479;02;1969;110;4;true;false;Volvo;S60 Sedan (AA) 4ov 1969cm3 A;2;6;S60;05;e9*2007/46*0023*24;02;405;110;;531;YV1FS79C0H;4850376
M1;2016-07-25;;01;B;B04;20160725;9;4;AF;;5;1370;1750;;4387;1768;1515;01;1197;85;4;true;false;Nissan;Nissan Pulsar Monikäyttöajoneuvo (AF) 4ov 1197cm3;3;;Nissan Pulsar;05;e9*2007/46*3086*06;01;091;119;;005;VSKDDAC13U;4852633
M1;2016-09-09;;01;ACCZDAX0;NFM6FM62S022STVLN657;20160909;6;4;AC;;5;1277;1847;;4781;1814;1495;01;1395;110;4;true;false;Skoda;OCTAVIA Farmari (AC) 4ov 1395cm3;1;6;OCTAVIA;05;e11*2007/46*0243*17;01;092;119;;014;TMBJC7NE4H;4854509
M1;2016-08-16;;01;M8MA1A;5TN1PC;20160816;9;4;AF;;5;1579;2100;;4640;1856;1713;01;1498;110;4;true;false;Ford;Kuga Monikäyttöajoneuvo (AF) 4ov 1498cm3;1;6;Kuga;05;e13*01/116*0109*41;01;491;143;;501;WF0AXXWPMA;4856150
M1;2016-06-28;;01;H220K1;NZAAA500;20080908;0;4;AC;;5;1810;2340;2340;4706;1782;1474;02;2987;165;6;true;false;Mercedes-Benz;C 320 CDI 4MATIC Farmari (AC) 4ov 2987cm3 A;2;7;C 320 CDI 4MATIC;05;e1*01/116*0457*02;02;858;200;271904;043;WDD2042891;4857724
M1;2016-10-14;;01;AVA44(N);AVA44L-ANXGBW(6R);20161014;0;4;AF;;5;1765;2270;;4605;1845;1705;01;2494;114;4;false;true;Toyota;TOYOTA RAV4 Monikäyttöajoneuvo (AF) 4ov 2494cm3;3;;TOYOTA RAV4;17;e6*2007/46*0166*01;01;543;118;;019;JTMDJREV30;4859594
